benchmark,exec_policy,prefetch,block_size_1d,block_size_2d,num_blocks_1d,block_size_str,total_iterations,size,num_gpu,num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec,speedup,baseline_time
b6m,default,none,32,8,64,"32,8",30,1600000,1,14,5.0,1.85115,0.085044,1.7661,1.5620823004155595,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,15,5.0,1.83518,0.084849,1.75033,1.5761562395456399,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,16,5.0,1.85346,0.084941,1.76852,1.5599447847714019,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,17,5.0,1.85891,0.084857,1.77406,1.5550734195934297,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,18,5.0,1.85968,0.084825,1.77485,1.5543812439157787,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,19,5.0,1.84741,0.085245,1.76217,1.5655660638666642,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,20,5.0,1.84549,0.084641,1.76085,1.5667396716153674,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,21,5.0,1.84799,0.084793,1.76319,1.564660388706787,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,22,5.0,1.86112,0.085,1.77612,1.5532697963898385,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,23,5.0,1.84564,0.085529,1.76011,1.567398373262989,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,24,5.0,1.8584,0.08542,1.77298,1.556020683123284,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,25,5.0,1.84823,0.085283,1.76295,1.5648733944603759,2.76032
b6m,default,none,32,8,64,"32,8",30,1600000,1,26,5.0,1.85478,0.085538,1.76924,1.559309958379824,2.76032
b6m,default,none,32,8,64,"32,8",30,1800000,1,0,5.0,2.08324,0.093846,1.9894,1.568358298311209,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,1,5.0,2.0857,0.093808,1.99189,1.5663977421746782,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,2,5.0,2.10656,0.093955,2.01261,1.5502715372875617,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,3,5.0,2.08198,0.094449,1.98753,1.569833913782594,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,4,5.0,2.10082,0.094154,2.00666,1.5548682879313482,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,5,5.0,2.09361,0.094408,1.9992,1.5606702674371347,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,6,5.0,2.09083,0.093834,1.99699,1.5623974074283393,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,7,5.0,2.09898,0.094055,2.00493,1.5562099418235646,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,8,5.0,2.09691,0.094332,2.00258,1.5580361327189522,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,9,5.0,2.09234,0.093948,1.99839,1.5613028481228985,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,10,5.0,2.10234,0.094082,2.00826,1.5536295094561061,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,11,5.0,2.08769,0.093915,1.99378,1.5649128783819275,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,12,5.0,2.10471,0.094334,2.01037,1.55199888511086,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,13,5.0,2.095,0.09425,2.00075,1.5594612013796423,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,14,5.0,2.09121,0.094016,1.99719,1.5622409478619057,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,15,5.0,2.10301,0.094681,2.00833,1.5535753579642386,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,16,5.0,2.08101,0.094301,1.98671,1.5704818512315937,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,17,5.0,2.09832,0.094139,2.00418,1.5567923034160203,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,18,5.0,2.08679,0.094135,1.99265,1.5658003154895839,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,19,5.0,2.10614,0.094129,2.01201,1.5507338426053148,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,20,5.0,2.09689,0.094221,2.00267,1.5579661145672123,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,21,5.0,2.10431,0.094039,2.01027,1.5520760886151213,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,22,5.0,2.09707,0.093967,2.0031,1.5576316702412858,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,23,5.0,2.10776,0.094367,2.01339,1.5496709523044812,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,24,5.0,2.10982,0.094149,2.01568,1.547910381935783,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,25,5.0,2.09514,0.094208,2.00093,1.559320915104636,3.12143
b6m,default,none,32,8,64,"32,8",30,1800000,1,26,5.0,2.10169,0.094364,2.00733,1.554349309112263,3.12143
b6m,sync,none,32,8,64,"32,8",30,1000000,1,0,5.0,1.81245,0.052216,1.76024,0.997724855714902,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,1,5.0,1.81244,0.05221,1.76023,0.9977305238654033,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,2,5.0,1.81201,0.051925,1.76008,0.9978155538518697,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,3,5.0,1.81185,0.05229,1.75956,0.998110436713496,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,4,5.0,1.81184,0.051963,1.75987,0.9979346201842175,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,5,5.0,1.81112,0.051989,1.75913,0.9983544138429785,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,6,5.0,1.81188,0.052046,1.75984,0.9979516319799522,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,7,5.0,1.81212,0.051879,1.76024,0.997724855714902,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,8,5.0,1.80945,0.051927,1.75752,0.9992689699255763,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,9,5.0,1.80625,0.052045,1.7542,1.0011601869932727,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,10,5.0,1.80677,0.051991,1.75478,1.0008292777576668,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,11,5.0,1.80725,0.052832,1.75442,1.0010346439413589,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,12,5.0,1.80661,0.052289,1.75432,1.0010917050615618,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,13,5.0,1.80574,0.052235,1.7535,1.0015598517385793,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,14,5.0,1.80708,0.052159,1.75492,1.000749435885168,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,15,5.0,1.80919,0.052413,1.75677,0.9996955776929246,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,16,5.0,1.80787,0.052175,1.7557,1.0003048356915185,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,17,5.0,1.80641,0.052194,1.75421,1.001154479807776,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,18,5.0,1.80652,0.051978,1.75454,1.0009661791829192,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,19,5.0,1.80677,0.052041,1.75473,1.0008577957996951,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,20,5.0,1.80604,0.052315,1.75372,1.001434208438975,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,21,5.0,1.80751,0.05205,1.75546,1.0004415936698068,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,22,5.0,1.80574,0.051955,1.75379,1.0013942376359766,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,23,5.0,1.80548,0.052047,1.75344,1.0015941235648775,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,24,5.0,1.80685,0.052035,1.75482,1.0008064644941355,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,25,5.0,1.80587,0.05233,1.75354,1.0015370051573382,1.75483
b6m,sync,none,32,8,64,"32,8",30,1000000,1,26,5.0,1.80701,0.052177,1.75483,1.0008007613407561,1.75483
b6m,sync,none,32,8,64,"32,8",30,1200000,1,0,5.0,2.15591,0.062679,2.09323,1.0002470796055343,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,1,5.0,2.15694,0.062485,2.09446,0.9996596709618195,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,2,5.0,2.15634,0.063168,2.09318,1.0002709726075603,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,3,5.0,2.15655,0.062797,2.09375,0.9999986600323308,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,4,5.0,2.15572,0.062442,2.09328,1.0002231877449232,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,5,5.0,2.15539,0.062435,2.09296,1.0003761153785513,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,6,5.0,2.15541,0.06246,2.09294,1.000385674908355,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,7,5.0,2.1537,0.062238,2.09146,1.0010935874665032,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,8,5.0,2.15578,0.062292,2.09349,1.000122854392757,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,9,5.0,2.15441,0.062495,2.09192,1.000873453307341,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,10,5.0,2.15538,0.062556,2.09282,1.0004430359241085,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,11,5.0,2.15597,0.062468,2.0935,1.0001180771161655,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,12,5.0,2.15452,0.062327,2.09219,1.000744289210202,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,13,5.0,2.15477,0.062247,2.09252,1.0005864672465223,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,14,5.0,2.15427,0.062313,2.09195,1.0008591000945017,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,15,5.0,2.15487,0.062352,2.09252,1.0005864672465223,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,16,5.0,2.15651,0.062223,2.09429,0.9997408164307201,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,17,5.0,2.15682,0.062398,2.09442,0.9996787628282259,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,18,5.0,2.15536,0.062554,2.0928,1.0004525967329383,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,19,5.0,2.15647,0.062534,2.09394,0.9999079221193983,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,20,5.0,2.15637,0.062693,2.09368,1.0000320939411433,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,21,5.0,2.15568,0.062675,2.093,1.0003569968670296,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,22,5.0,2.15567,0.06264,2.09303,1.0003426584629427,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,23,5.0,2.15555,0.062742,2.09281,1.0004478163056811,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,24,5.0,2.16145,0.06268,2.09877,0.997606786090278,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,25,5.0,2.16178,0.062698,2.09908,0.9974594557819106,2.09318
b6m,sync,none,32,8,64,"32,8",30,1200000,1,26,5.0,2.16196,0.062749,2.09921,0.9973976850542313,2.09318
b6m,sync,none,32,8,64,"32,8",30,1400000,1,0,5.0,2.50927,0.073704,2.43556,1.0009446804586364,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,1,5.0,2.51081,0.073722,2.43708,1.0003203940526517,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,2,5.0,2.50914,0.073933,2.4352,1.0010926519127121,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,3,5.0,2.50904,0.073966,2.43507,1.0011460968012569,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,4,5.0,2.50948,0.074643,2.43484,1.0012406671230294,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,5,5.0,2.50913,0.07405,2.43508,1.001141985453388,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,6,5.0,2.51093,0.074001,2.43693,1.0003819666292577,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,7,5.0,2.50838,0.073992,2.43439,1.0014257476977135,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,8,5.0,2.50985,0.07375,2.4361,1.0007228052780412,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,9,5.0,2.51042,0.074063,2.43635,1.000620118594552,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,10,5.0,2.50864,0.074283,2.43436,1.0014380888356023,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,11,5.0,2.50885,0.074132,2.43472,1.0012900152534323,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,12,5.0,2.51122,0.074275,2.43694,1.0003778615549979,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,13,5.0,2.50991,0.073976,2.43594,1.000788535816907,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,14,5.0,2.51113,0.073932,2.4372,1.0002711414483163,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,15,5.0,2.50982,0.074113,2.43571,1.0008830385956609,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,16,5.0,2.50991,0.07417,2.43574,1.0008707111341262,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,17,5.0,2.50983,0.074394,2.43544,1.0009939994160548,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,18,5.0,2.5169,0.073829,2.44307,0.9978677753555307,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,19,5.0,2.51465,0.074359,2.44029,0.9990045551708349,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,20,5.0,2.51605,0.074458,2.44159,0.9984726452589651,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,21,5.0,2.51832,0.074109,2.44421,0.9974023614737837,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,22,5.0,2.51547,0.073904,2.44156,0.9984849137182116,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,23,5.0,2.51688,0.074031,2.44285,0.9979576420729216,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,24,5.0,2.51519,0.074096,2.44109,0.9986771589485994,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,25,5.0,2.51488,0.073852,2.44103,0.9987017062214871,2.43635
b6m,sync,none,32,8,64,"32,8",30,1400000,1,26,5.0,2.51829,0.074332,2.44396,0.9975043887534315,2.43635
b6m,sync,none,32,8,64,"32,8",30,1600000,1,0,5.0,2.83969,0.084867,2.75483,1.0014387641937688,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,1,5.0,2.83925,0.084773,2.75447,1.0015696488848744,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,2,5.0,2.839,0.085014,2.75398,1.00174785247675,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,3,5.0,2.84089,0.08485,2.75604,1.000999096806984,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,4,5.0,2.83932,0.084727,2.75459,1.0015260168532956,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,5,5.0,2.84017,0.085041,2.75513,1.0013297197460447,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,6,5.0,2.84152,0.085038,2.75648,1.0008393134591653,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,7,5.0,2.83998,0.084774,2.7552,1.0013042794584495,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,8,5.0,2.83887,0.085023,2.75385,1.0017951416249686,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,9,5.0,2.84077,0.084947,2.75582,1.0010790076144014,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,10,5.0,2.84034,0.084846,2.75549,1.001198897751006,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,11,5.0,2.83892,0.084705,2.75421,1.0016641979964924,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,12,5.0,2.84203,0.08486,2.75717,1.000588846811738,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,13,5.0,2.84501,0.08469,2.76032,0.9994470027981972,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,14,5.0,2.84644,0.084753,2.76169,0.9989512040684941,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,15,5.0,2.8473,0.084892,2.76241,0.9986908354530717,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,16,5.0,2.84681,0.084904,2.76191,0.9988716325890126,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,17,5.0,2.84574,0.084636,2.7611,0.9991646629111296,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,18,5.0,2.84855,0.08483,2.76372,0.9982174571823194,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,19,5.0,2.84695,0.084742,2.76221,0.9987631464529922,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,20,5.0,2.8466,0.084967,2.76164,0.9989692902637274,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,21,5.0,2.84728,0.084801,2.76248,0.9986655290767426,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,22,5.0,2.84741,0.084649,2.76277,0.998560702035971,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,23,5.0,2.84603,0.084955,2.76107,0.999175519187822,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,24,5.0,2.84677,0.084757,2.76202,0.9988318516027833,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,25,5.0,2.84784,0.0848,2.76304,0.9984631242269094,2.76032
b6m,sync,none,32,8,64,"32,8",30,1600000,1,26,5.0,2.84877,0.084923,2.76385,0.9981705051880239,2.76032
b6m,sync,none,32,8,64,"32,8",30,1800000,1,0,5.0,3.2107,0.09562,3.11508,1.0016089470126994,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,1,5.0,3.21069,0.095292,3.11539,1.0015092809119626,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,2,5.0,3.21216,0.094993,3.11717,1.000937388291405,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,3,5.0,3.21138,0.095233,3.11615,1.0012650221139288,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,4,5.0,3.21324,0.09515,3.11809,1.0006420592928105,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,5,5.0,3.21071,0.095249,3.11546,1.0014867784084276,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,6,5.0,3.21108,0.095422,3.11565,1.0014257052815045,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,7,5.0,3.21179,0.095187,3.1166,1.0011204513445162,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,8,5.0,3.21351,0.095422,3.11809,1.0006420592928105,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,9,5.0,3.21249,0.095332,3.11715,1.000943810423085,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,10,5.0,3.21412,0.097016,3.11711,1.0009566549336788,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,11,5.0,3.21105,0.095214,3.11583,1.00136785340032,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,12,5.0,3.21193,0.09511,3.11682,1.0010497874950492,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,13,5.0,3.21877,0.09672,3.12205,0.9993728475393794,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,14,5.0,3.22036,0.09662,3.12374,0.9988321687017226,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,15,5.0,3.21936,0.096398,3.12296,0.9990816400659372,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,16,5.0,3.22153,0.096545,3.12499,0.9984326345557328,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,17,5.0,3.22072,0.0966,3.12412,0.998710676497804,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,18,5.0,3.22051,0.096801,3.12371,0.998841761450429,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,19,5.0,3.21952,0.096681,3.12284,0.9991200313369623,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,20,5.0,3.22025,0.096942,3.12331,0.9989696823755309,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,21,5.0,3.21998,0.096487,3.12349,0.998912113904741,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,22,5.0,3.21659,0.09516,3.12143,0.9995713498814067,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,23,5.0,3.21742,0.095354,3.12207,0.9993664455506506,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,24,5.0,3.21935,0.095226,3.12412,0.998710676497804,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,25,5.0,3.22029,0.095194,3.12509,0.998400685631556,3.12143
b6m,sync,none,32,8,64,"32,8",30,1800000,1,26,5.0,3.21931,0.095274,3.12403,0.9987394482960533,3.12143
b9m,default,none,32,8,64,"32,8",30,20000,1,0,-0.007833,0.291058,9.7e-05,0.290961,3.0382201636050348,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,1,-0.007833,0.293074,0.00034,0.292734,3.01981859648242,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,2,-0.007833,0.292339,4.6e-05,0.292293,3.0243747781256634,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,3,-0.007833,0.290856,4.2e-05,0.290814,3.0397559162305963,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,4,-0.007833,0.290637,4.3e-05,0.290594,3.04205722424649,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,5,-0.007833,0.291503,0.000353,0.29115,3.0362479032206235,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,6,-0.007833,0.293557,4.4e-05,0.293513,3.0118038281871145,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,7,-0.007833,0.292057,4.4e-05,0.292013,3.0272747344217024,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,8,-0.007833,0.292185,4.5e-05,0.29214,3.0259587082312747,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,9,-0.007833,0.291984,0.000342,0.291642,3.0311257535700777,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,10,-0.007833,0.289957,4.3e-05,0.289914,3.0491924399052293,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,11,-0.007833,0.292637,4.4e-05,0.292593,3.021273841215219,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,12,-0.007833,0.291936,4.1e-05,0.291895,3.028498525232308,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,13,-0.007833,0.292445,0.000342,0.292103,3.02634199930396,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,14,-0.007833,0.291602,4.5e-05,0.291557,3.0320094424852932,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,15,-0.007833,0.289841,4.4e-05,0.289797,3.050423493075099,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,16,-0.007833,0.2933,4.1e-05,0.293259,3.0144124375473034,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,17,-0.007833,0.293322,0.000356,0.292966,3.017427199820746,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,18,-0.007833,0.291555,4.1e-05,0.291514,3.032456681403585,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,19,-0.007833,0.291622,4.3e-05,0.291579,3.0317806735830928,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,20,-0.007833,0.291117,4.4e-05,0.291073,3.037051107532078,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,21,-0.007833,0.292455,0.000343,0.292112,3.0262487574036148,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,22,-0.007833,0.293338,4.4e-05,0.293294,3.014052715100495,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,23,-0.007833,0.292516,4.4e-05,0.292472,3.022523786969982,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,24,-0.007833,0.290315,4.3e-05,0.290272,3.0454317916391687,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,25,-0.007833,0.291055,0.000342,0.290713,3.0408119933497457,0.884134
b9m,default,none,32,8,64,"32,8",30,20000,1,26,-0.007833,0.293848,4.4e-05,0.293804,3.00882076834449,0.884134
b9m,default,none,32,8,64,"32,8",30,30000,1,0,-0.004115,0.585953,6.4e-05,0.585889,2.1320222709301033,1.24912
b9m,default,none,32,8,64,"32,8",30,30000,1,1,-0.004115,0.58748,0.000508,0.586972,2.1280885566823753,1.24912
b9m,default,none,32,8,64,"32,8",30,30000,1,2,-0.004115,0.587415,6.3e-05,0.587352,2.126711744052914,1.24912
b9m,default,none,32,8,64,"32,8",30,30000,1,3,-0.004115,0.588649,0.000887,0.587762,2.12522823233378,1.24912
b9m,default,none,32,8,64,"32,8",30,30000,1,4,-0.004115,0.588504,6.4e-05,0.58844,2.122779546415892,1.24912
b9m,default,none,32,8,64,"32,8",30,30000,1,5,-0.004115,0.587412,4.6e-05,0.587366,2.126661053402763,1.24912
b9m,default,none,32,8,64,"32,8",30,30000,1,6,-0.004115,0.587946,0.000534,0.587412,2.126494515421829,1.24912
b9m,default,none,32,8,64,"32,8",30,30000,1,7,-0.004115,0.586938,6.3e-05,0.586875,2.1284402918730008,1.24912
